topic,word_id,word,hint,sentence
chinese_hsk_7,ou3_tu4,呕吐,to vomit,胃病发作时，疼痛会伴随呕吐。
chinese_hsk_7,ou3_tu4,呕吐,to vomit,旅途中，请尽量避免引起呕吐的食物。
chinese_hsk_7,ou3_tu4,呕吐,to vomit,医生建议他先休息，不要再刺激他呕吐。
chinese_hsk_7,ou3_tu4,呕吐,to vomit,吃了太油腻的食物，我的胃很不舒服，想呕吐。
chinese_hsk_7,ou3_tu4,呕吐,to vomit,孩子因为发烧而呕吐，父母很担心。
chinese_hsk_7,ou3_tu4,呕吐,to vomit,酒精中毒的症状之一就是剧烈呕吐。
chinese_hsk_7,pa1,趴,to lie on one's stomach,小猫喜欢趴在窗台上晒太阳。
chinese_hsk_7,pa1,趴,to lie on one's stomach,孩子太累了，直接趴在沙发上睡着了。
chinese_hsk_7,pa1,趴,to lie on one's stomach,听到响声，他赶紧趴在地上躲避。
chinese_hsk_7,pa1,趴,to lie on one's stomach,运动员们在终点线前用力地趴了下去。
chinese_hsk_7,pa1,趴,to lie on one's stomach,她趴在桌子上写作业，看起来很认真。
chinese_hsk_7,pa1,趴,to lie on one's stomach,狗狗把头趴在主人的脚边，表示撒娇。
chinese_hsk_7,pa1,趴,to lie on one's stomach,士兵们在训练中学会了如何快速地趴下。
chinese_hsk_7,pa1,趴,to lie on one's stomach,那个小孩因为犯错，被要求趴在墙角反省。
chinese_hsk_7,pa1,趴,to lie on one's stomach,游客们趴在栏杆上，小心翼翼地向下看。
chinese_hsk_7,pa1,趴,to lie on one's stomach,他从高处摔下来，幸运地只是脸部趴在地上。
chinese_hsk_7,pai1_ban3,拍板,clapper-board,领导最终拍板了这个项目。
chinese_hsk_7,pai1_ban3,拍板,clapper-board,这个问题讨论了很久，今天必须拍板决定。
chinese_hsk_7,pai1_ban3,拍板,clapper-board,经过反复比较，我终于拍板买下了这件衣服。
chinese_hsk_7,pai1_ban3,拍板,clapper-board,谁来拍板这个预算呢？
chinese_hsk_7,pai1_ban3,拍板,clapper-board,董事会拍板通过了新的公司章程。
chinese_hsk_7,pai1_ban3,拍板,clapper-board,在这次会议上，老板会拍板我们的发展方向。
chinese_hsk_7,pai1_ban3,拍板,clapper-board,别再犹豫了，赶紧拍板吧！
chinese_hsk_7,pai1_ban3,拍板,clapper-board,这个决定需要上级领导拍板才能生效。
chinese_hsk_7,pai1_ban3,拍板,clapper-board,他是个果断的人，从不拖泥带水，说话总是拍板。
chinese_hsk_7,pai1_ban3,拍板,clapper-board,裁判在比赛中有一个迅速的拍板，让观众都惊呆了。
chinese_hsk_7,pai1_mai4,拍卖,to auction,这幅画将在下个月拍卖。
chinese_hsk_7,pai1_mai4,拍卖,to auction,他们将拍卖一批古董。
chinese_hsk_7,pai1_mai4,拍卖,to auction,我想参加这个艺术品拍卖会。
chinese_hsk_7,pai1_mai4,拍卖,to auction,拍卖师开始叫价。
chinese_hsk_7,pai1_mai4,拍卖,to auction,这块地通过公开拍卖卖出。
chinese_hsk_7,pai1_mai4,拍卖,to auction,拍卖会上最贵的物品是那颗钻石。
chinese_hsk_7,pai1_mai4,拍卖,to auction,他成功地拍下了那件稀有邮票。
chinese_hsk_7,pai1_mai4,拍卖,to auction,慈善晚会包括一个拍卖环节。
chinese_hsk_7,pai1_mai4,拍卖,to auction,拍卖会吸引了很多收藏家。
chinese_hsk_7,pai1_mai4,拍卖,to auction,我听说这家公司准备拍卖它的股票。
chinese_hsk_7,pai1_xi4,拍戏,to shoot a movie,她从小就梦想着拍戏，现在终于实现了。
chinese_hsk_7,pai1_xi4,拍戏,to shoot a movie,这个剧组正在这个古镇拍戏，到处都是摄像机。
chinese_hsk_7,pai1_xi4,拍戏,to shoot a movie,他为了拍戏，学习了很多关于表演的技巧。
chinese_hsk_7,pai1_xi4,拍戏,to shoot a movie,听说这部电影在欧洲很多地方都拍戏了。
chinese_hsk_7,pai1_xi4,拍戏,to shoot a movie,拍戏很辛苦，但看到作品出来的时候，一切都值得了。
chinese_hsk_7,pai1_xi4,拍戏,to shoot a movie,明星们在拍戏的间隙会和粉丝合影。
chinese_hsk_7,pai1_xi4,拍戏,to shoot a movie,他们计划在这个海边拍戏，风景很美。
chinese_hsk_7,pai1_xi4,拍戏,to shoot a movie,小时候，我经常看电视上的人拍戏，觉得很神奇。
chinese_hsk_7,pai1_xi4,拍戏,to shoot a movie,拍戏需要团队合作，导演、演员、摄影师都缺一不可。
chinese_hsk_7,pai1_xi4,拍戏,to shoot a movie,你知道吗？他最近在拍戏，所以很少有时间参加聚会。
chinese_hsk_7,pai2_huai2,徘徊,to pace back and forth,他在房间里来回徘徊，不知道该不该告诉她真相。
chinese_hsk_7,pai2_huai2,徘徊,to pace back and forth,街角那个流浪汉每天都在那里徘徊，寻求施舍。
chinese_hsk_7,pai2_huai2,徘徊,to pace back and forth,考试前的晚上，我紧张得在走廊里不停地徘徊。
chinese_hsk_7,pai2_huai2,徘徊,to pace back and forth,她犹豫不决，在两个选择之间徘徊了很久。
chinese_hsk_7,pai2_huai2,徘徊,to pace back and forth,游客们在博物馆里慢慢地徘徊，欣赏着每一件展品。
chinese_hsk_7,pai2_huai2,徘徊,to pace back and forth,孩子们在操场上尽情地奔跑、徘徊，充满了活力。
chinese_hsk_7,pai2_huai2,徘徊,to pace back and forth,迷路的旅客在陌生的城市里茫然地徘徊，寻找回家的路。
chinese_hsk_7,pai2_huai2,徘徊,to pace back and forth,过去的回忆常常让他在思绪中徘徊，难以释怀。
chinese_hsk_7,pai2_huai2,徘徊,to pace back and forth,警察在案发现场周围谨慎地徘徊，搜集线索。
chinese_hsk_7,pai2_huai2,徘徊,to pace back and forth,看到心爱的人和其他人在一起，他失落地在原地徘徊。
chinese_hsk_7,pai2_chi4,排斥,to reject,新来的同事受到大家的排斥，感到很孤单。
chinese_hsk_7,pai2_chi4,排斥,to reject,医生建议她排斥不健康的食物，多吃蔬菜。
chinese_hsk_7,pai2_chi4,排斥,to reject,这种新的治疗方法可能会排斥旧的医疗设备。
chinese_hsk_7,pai2_chi4,排斥,to reject,他总是排斥别人给他的建议，坚持自己的想法。
chinese_hsk_7,pai2_chi4,排斥,to reject,很多国家都排斥贸易保护主义政策。
chinese_hsk_7,pai2_chi4,排斥,to reject,他们的文化排斥外来习俗，非常保守。
chinese_hsk_7,pai2_chi4,排斥,to reject,委员会投票排斥了那个不合格的提案。
chinese_hsk_7,pai2_chi4,排斥,to reject,运动过程中，身体会自然排斥有害物质。
chinese_hsk_7,pai2_chi4,排斥,to reject,鉴于他的不良行为，学校决定排斥他。
chinese_hsk_7,pai2_chi4,排斥,to reject,这种软件很容易排斥不兼容的文件格式。
chinese_hsk_7,pai2_fang4,排放,to arrange in order,请把这些书按作者名字排放好。
chinese_hsk_7,pai2_fang4,排放,to arrange in order,老师要求学生们按身高排放座位。
chinese_hsk_7,pai2_fang4,排放,to arrange in order,服务员把桌子排放得很整齐。
chinese_hsk_7,pai2_fang4,排放,to arrange in order,我喜欢把我的模型按颜色排放。
chinese_hsk_7,pai2_fang4,排放,to arrange in order,消防员按逃生路线排放人群。
chinese_hsk_7,pai2_fang4,排放,to arrange in order,园艺师把植物按季节排放。
chinese_hsk_7,pai2_fang4,排放,to arrange in order,音乐会前，工作人员正在排放乐器。
chinese_hsk_7,pai2_fang4,排放,to arrange in order,我们可以按照重要性排放任务。
chinese_hsk_7,pai2_fang4,排放,to arrange in order,博物馆将展品按历史时期排放。
chinese_hsk_7,pai2_fang4,排放,to arrange in order,士兵们整齐地排放着他们的枪。
chinese_hsk_7,pai2_lian4,排练,to rehearse,我们需要为下周的演出排练。
chinese_hsk_7,pai2_lian4,排练,to rehearse,演员们正在加紧排练，争取完美表现。
chinese_hsk_7,pai2_lian4,排练,to rehearse,音乐学院的学生们每天都要排练好几个小时。
chinese_hsk_7,pai2_lian4,排练,to rehearse,这部话剧的排练已经持续了一个月。
chinese_hsk_7,pai2_lian4,排练,to rehearse,我们可以一起排练这个节目吗？
chinese_hsk_7,pai2_lian4,排练,to rehearse,每次演出前，乐队都会认真排练。
chinese_hsk_7,pai2_lian4,排练,to rehearse,小孩子们在老师的指导下排练合唱。
chinese_hsk_7,pai2_lian4,排练,to rehearse,他们的排练很辛苦，但充满乐趣。
chinese_hsk_7,pai2_lian4,排练,to rehearse,别迟到，我们马上就要开始排练了。
chinese_hsk_7,pai2_lian4,排练,to rehearse,这次排练的目的是熟悉舞台和走位。
chinese_hsk_7,pai2_zhao4,牌照,(business) license,申请这个餐厅牌照需要提交很多文件。
chinese_hsk_7,pai2_zhao4,牌照,(business) license,他正在等待他的出租车牌照。
chinese_hsk_7,pai2_zhao4,牌照,(business) license,这家公司已经获得了经营许可证（牌照）。
chinese_hsk_7,pai2_zhao4,牌照,(business) license,没有有效的驾驶牌照，你不能开车。
chinese_hsk_7,pai2_zhao4,牌照,(business) license,在这里开酒吧需要特殊的牌照。
chinese_hsk_7,pai2_zhao4,牌照,(business) license,新开的咖啡馆需要重新申请营业牌照。
chinese_hsk_7,pai2_zhao4,牌照,(business) license,你可以上网查询是否需要特别的进口牌照。
chinese_hsk_7,pai2_zhao4,牌照,(business) license,警察检查了他的车牌照和驾驶证。
chinese_hsk_7,pai2_zhao4,牌照,(business) license,获得这个软件的牌照可能很昂贵。
chinese_hsk_7,pai2_zhao4,牌照,(business) license,牌照过期了，他得赶紧去续期。
chinese_hsk_7,pai4_bie2,派别,group; sect; clique; faction; school,这个政党内部存在不同的派别，争论不休。
chinese_hsk_7,pai4_bie2,派别,group; sect; clique; faction; school,他的观点属于哲学史上的某个特定派别。
chinese_hsk_7,pai4_bie2,派别,group; sect; clique; faction; school,新来的同事似乎属于一个排他性很强的派别。
chinese_hsk_7,pai4_bie2,派别,group; sect; clique; faction; school,艺术界常常因为创作理念的不同而形成各种派别。
chinese_hsk_7,pai4_bie2,派别,group; sect; clique; faction; school,想要了解这个组织，就必须先弄清楚它的各个派别。
chinese_hsk_7,pai4_bie2,派别,group; sect; clique; faction; school,即使是同一个公司，不同部门也可能形成自己的小派别。
chinese_hsk_7,pai4_bie2,派别,group; sect; clique; faction; school,学习武术时，不同派别的招式和理论会有很大差异。
chinese_hsk_7,pai4_bie2,派别,group; sect; clique; faction; school,历史学家正在研究古代思想家们之间的学术派别。
chinese_hsk_7,pai4_bie2,派别,group; sect; clique; faction; school,在这次辩论中，两种主要的派别提出了截然不同的解决方案。
chinese_hsk_7,pai4_bie2,派别,group; sect; clique; faction; school,这种观点在当时并非主流，只是一个小小的派别。
chinese_hsk_7,pai4_qian3,派遣,to send (on a mission); to dispatch,公司决定派遣一名代表参加国际会议。
chinese_hsk_7,pai4_qian3,派遣,to send (on a mission); to dispatch,政府派遣了一支救援队前往灾区。
chinese_hsk_7,pai4_qian3,派遣,to send (on a mission); to dispatch,他被派遣到国外学习最新的技术。
chinese_hsk_7,pai4_qian3,派遣,to send (on a mission); to dispatch,老师派遣了几名学生去协助图书馆工作。
chinese_hsk_7,pai4_qian3,派遣,to send (on a mission); to dispatch,军队被派遣去维护边境的和平。
chinese_hsk_7,pai4_qian3,派遣,to send (on a mission); to dispatch,联合国派遣了观察员来监督选举。
chinese_hsk_7,pai4_qian3,派遣,to send (on a mission); to dispatch,船长派遣了船员去检查船体是否有损坏。
chinese_hsk_7,pai4_qian3,派遣,to send (on a mission); to dispatch,博物馆派遣了一位专家来鉴定这件古董。
chinese_hsk_7,pai4_qian3,派遣,to send (on a mission); to dispatch,组织派遣志愿者去贫困地区提供帮助。
chinese_hsk_7,pai4_qian3,派遣,to send (on a mission); to dispatch,他因表现优异被派遣去管理新的分公司。
chinese_hsk_7,pan1,攀,to climb (by pulling oneself up),他努力攀爬陡峭的山崖。
chinese_hsk_7,pan1,攀,to climb (by pulling oneself up),小猴子喜欢在树枝间攀爬。
chinese_hsk_7,pan1,攀,to climb (by pulling oneself up),孩子们在公园的游乐设施上攀爬。
chinese_hsk_7,pan1,攀,to climb (by pulling oneself up),消防员迅速攀上楼梯去救人。
chinese_hsk_7,pan1,攀,to climb (by pulling oneself up),攀登珠穆朗玛峰是许多登山者的梦想。
chinese_hsk_7,pan1,攀,to climb (by pulling oneself up),即使摔倒了，他仍然坚持攀上去。
chinese_hsk_7,pan1,攀,to climb (by pulling oneself up),看到他如此轻松地攀爬，让人印象深刻。
chinese_hsk_7,pan1,攀,to climb (by pulling oneself up),艺术家用画笔攀爬人生的艺术高峰。
chinese_hsk_7,pan1,攀,to climb (by pulling oneself up),这种植物的藤蔓会攀附在墙壁上。
chinese_hsk_7,pan1,攀,to climb (by pulling oneself up),只有不断攀登，才能看到更美的风景。
chinese_hsk_7,pan1_sheng1,攀升,to clamber up,小猫很喜欢攀升到高高的树枝上。
chinese_hsk_7,pan1_sheng1,攀升,to clamber up,他的职业生涯就像坐火箭一样，迅速攀升。
chinese_hsk_7,pan1_sheng1,攀升,to clamber up,随着气温逐渐攀升，夏天就要到了。
chinese_hsk_7,pan1_sheng1,攀升,to clamber up,游客们努力攀升陡峭的山坡，为了欣赏美景。
chinese_hsk_7,pan1_sheng1,攀升,to clamber up,即使遇到困难，她也从不放弃，一直在努力攀升。
chinese_hsk_7,pan1_sheng1,攀升,to clamber up,股价在公司发布好消息后开始攀升。
chinese_hsk_7,pan1_sheng1,攀升,to clamber up,孩子们喜欢在游乐场里攀升各种器械。
chinese_hsk_7,pan1_sheng1,攀升,to clamber up,音乐家的技艺经过多年练习，不断攀升。
chinese_hsk_7,pan1_sheng1,攀升,to clamber up,奥运选手们渴望攀升到最高领奖台。
chinese_hsk_7,pan1_sheng1,攀升,to clamber up,她的名气如同藤蔓一样，在娱乐圈不断攀升。
chinese_hsk_7,pan2_suan4,盘算,to plot,他一直在盘算如何才能摆脱困境。
chinese_hsk_7,pan2_suan4,盘算,to plot,别再盘算那些不切实际的计划了。
chinese_hsk_7,pan2_suan4,盘算,to plot,我猜她一定在盘算着要给我一个惊喜。
chinese_hsk_7,pan2_suan4,盘算,to plot,他们在房间里悄悄盘算着下一步的行动。
chinese_hsk_7,pan2_suan4,盘算,to plot,经理正在盘算着如何提高公司的利润。
chinese_hsk_7,pan2_suan4,盘算,to plot,狡猾的狐狸盘算着如何抓住那只兔子。
chinese_hsk_7,pan2_suan4,盘算,to plot,父母总是为孩子的未来盘算很多。
chinese_hsk_7,pan2_suan4,盘算,to plot,他每天都在盘算着如何利用业余时间学习。
chinese_hsk_7,pan2_suan4,盘算,to plot,别以为我不知道你在盘算什么。
chinese_hsk_7,pan2_suan4,盘算,to plot,经过一番深思熟虑，他终于盘算好了对策。
chinese_hsk_7,pan4_chu3,判处,to sentence,法官判处他五年监禁。
chinese_hsk_7,pan4_chu3,判处,to sentence,陪审团一致判处被告有罪。
chinese_hsk_7,pan4_chu3,判处,to sentence,律师力争判处较轻的刑罚。
chinese_hsk_7,pan4_chu3,判处,to sentence,这种罪行可能会被判处死刑。
chinese_hsk_7,pan4_chu3,判处,to sentence,法院最终判处他无罪释放。
chinese_hsk_7,pan4_chu3,判处,to sentence,他因盗窃被判处社区服务。
chinese_hsk_7,pan4_chu3,判处,to sentence,国际法庭判处他犯有战争罪。
chinese_hsk_7,pan4_chu3,判处,to sentence,判处缓刑并不意味着完全免罪。
chinese_hsk_7,pan4_chu3,判处,to sentence,孩子们因恶作剧被父母判处禁足。
chinese_hsk_7,pan4_chu3,判处,to sentence,陪审团判处了严厉的惩罚。
chinese_hsk_7,pan4_ding4,判定,to judge,法官将依法判定被告是否有罪。
chinese_hsk_7,pan4_ding4,判定,to judge,医生需要根据检查结果来判定病情。
chinese_hsk_7,pan4_ding4,判定,to judge,老师会根据作业质量来判定分数。
chinese_hsk_7,pan4_ding4,判定,to judge,观众们很难判定谁是这场比赛的胜者。
chinese_hsk_7,pan4_ding4,判定,to judge,警方正在努力判定事故发生的原因。
chinese_hsk_7,pan4_ding4,判定,to judge,专家们需要收集更多证据来判定真相。
chinese_hsk_7,pan4_ding4,判定,to judge,历史学家们通过考古发现来判定古代文明。
chinese_hsk_7,pan4_ding4,判定,to judge,裁判将根据规则判定谁赢得了比赛。
chinese_hsk_7,pan4_ding4,判定,to judge,他认为这项提议是否可行，需要时间来判定。
chinese_hsk_7,pan4_ding4,判定,to judge,孩子们总是凭直觉判定一个人是否友善。
chinese_hsk_7,pan4_jue2,判决,judgment (by a court of law),法官宣读了最终的判决。
chinese_hsk_7,pan4_jue2,判决,judgment (by a court of law),这个判决对双方都产生了深远的影响。
chinese_hsk_7,pan4_jue2,判决,judgment (by a court of law),他对判决结果感到非常不满。
chinese_hsk_7,pan4_jue2,判决,judgment (by a court of law),律师正在研究判决书的细节。
chinese_hsk_7,pan4_jue2,判决,judgment (by a court of law),审判结束后，合议庭将作出判决。
chinese_hsk_7,pan4_jue2,判决,judgment (by a court of law),法律规定，无罪推定是判决的基础。
chinese_hsk_7,pan4_jue2,判决,judgment (by a court of law),媒体广泛报道了这起备受关注的判决。
chinese_hsk_7,pan4_jue2,判决,judgment (by a court of law),判决一旦生效，就必须严格执行。
chinese_hsk_7,pan4_jue2,判决,judgment (by a court of law),鉴于证据不足，法院作出了无罪判决。
chinese_hsk_7,pan4_jue2,判决,judgment (by a court of law),我们可以上诉，试图推翻这个判决。
chinese_hsk_7,pan4_ni4,叛逆,to rebel,他从小就有点叛逆，不喜欢听父母的话。
chinese_hsk_7,pan4_ni4,叛逆,to rebel,年轻人常常会经历一段叛逆期。
chinese_hsk_7,pan4_ni4,叛逆,to rebel,她的音乐充满了叛逆的精神。
chinese_hsk_7,pan4_ni4,叛逆,to rebel,这种行为被视为一种叛逆。
chinese_hsk_7,pan4_ni4,叛逆,to rebel,很多艺术家都以叛逆的姿态出现。
chinese_hsk_7,pan4_ni4,叛逆,to rebel,她叛逆地选择了自己喜欢的专业，而不是家人期望的。
chinese_hsk_7,pan4_ni4,叛逆,to rebel,这部电影讲述了一个少年叛逆的故事。
chinese_hsk_7,pan4_ni4,叛逆,to rebel,他决定叛逆一次，不做大家都认为正确的事情。
chinese_hsk_7,pan4_ni4,叛逆,to rebel,孩子们有时会表现出叛逆的倾向。
chinese_hsk_7,pan4_ni4,叛逆,to rebel,尽管大家反对，他仍然固执地坚持自己的叛逆想法。
chinese_hsk_7,pan4,盼,to hope for,我盼望夏天早点来，这样就可以去海边玩了。
chinese_hsk_7,pan4,盼,to hope for,孩子们盼望着春节的到来，因为有礼物收。
chinese_hsk_7,pan4,盼,to hope for,他盼着收到你的回信，已经等了好几天了。
chinese_hsk_7,pan4,盼,to hope for,我们盼望比赛能顺利进行，不出现任何意外。
chinese_hsk_7,pan4,盼,to hope for,她盼着能找到一份满意的工作。
chinese_hsk_7,pan4,盼,to hope for,农夫们盼望着风调雨顺，有个好收成。
chinese_hsk_7,pan4,盼,to hope for,全家人都盼着他平安归来。
chinese_hsk_7,pan4,盼,to hope for,我盼着下次能和你一起旅行。
chinese_hsk_7,pan4,盼,to hope for,大家都盼望科技能带来更好的生活。
chinese_hsk_7,pan4,盼,to hope for,小明盼着早日康复，回到学校。
chinese_hsk_7,pang2_da4,庞大,huge,这个公司拥有一个庞大的客户群。
chinese_hsk_7,pang2_da4,庞大,huge,庞大的数据量需要强大的处理能力。
chinese_hsk_7,pang2_da4,庞大,huge,他们的家庭非常庞大，有十几个孩子。
chinese_hsk_7,pang2_da4,庞大,huge,博物馆里陈列着一件庞大的恐龙骨架。
chinese_hsk_7,pang2_da4,庞大,huge,建设这座桥梁需要庞大的资金投入。
chinese_hsk_7,pang2_da4,庞大,huge,这是一个庞大的工程，需要很多人合作。
chinese_hsk_7,pang2_da4,庞大,huge,鲸鱼是地球上最庞大的动物之一。
chinese_hsk_7,pang2_da4,庞大,huge,城市里人口庞大，交通拥堵是个大问题。
chinese_hsk_7,pang2_da4,庞大,huge,他对音乐有着庞大的收藏。
chinese_hsk_7,pang2_da4,庞大,huge,改革的阻力是庞大的，但我们必须前进。
chinese_hsk_7,pang2_guan1,旁观,spectator,他总是喜欢做一个安静的旁观者。
chinese_hsk_7,pang2_guan1,旁观,spectator,比赛时，我宁愿做观众，也不愿成为场上的棋子。
chinese_hsk_7,pang2_guan1,旁观,spectator,面对突发的混乱，大多数人都选择了旁观。
chinese_hsk_7,pang2_guan1,旁观,spectator,孩子们好奇地在窗户边旁观着街上的热闹景象。
chinese_hsk_7,pang2_guan1,旁观,spectator,我们不能仅仅做一个旁观者，应该积极参与。
chinese_hsk_7,pang2_guan1,旁观,spectator,她从旁观者的角度，更清楚地看到了问题的症结。
chinese_hsk_7,pang2_guan1,旁观,spectator,旁观者清，当局者迷，说得很有道理。
chinese_hsk_7,pang2_guan1,旁观,spectator,旁观这场争论，我没有发表任何意见。
chinese_hsk_7,pang2_guan1,旁观,spectator,围观的人群中，不乏职业的旁观者。
chinese_hsk_7,pang2_guan1,旁观,spectator,旁观他人的不幸，可能会让你更加珍惜自己所拥有的。
chinese_hsk_7,pao1,抛,to throw,他用力地抛球。
chinese_hsk_7,pao1,抛,to throw,小孩高兴地抛着气球。
chinese_hsk_7,pao1,抛,to throw,我把旧衣服抛进了垃圾桶。
chinese_hsk_7,pao1,抛,to throw,她把感谢抛在脑后。
chinese_hsk_7,pao1,抛,to throw,船长抛锚了。
chinese_hsk_7,pao1,抛,to throw,演员们向观众抛去鲜花。
chinese_hsk_7,pao1,抛,to throw,投资者抛售股票。
chinese_hsk_7,pao1,抛,to throw,别轻易抛弃你的梦想。
chinese_hsk_7,pao1,抛,to throw,比赛的哨声一响，选手们就抛出了起跑线。
chinese_hsk_7,pao1,抛,to throw,他把所有的希望都抛给了那个人。
chinese_hsk_7,pao1_kai1,抛开,to throw out,抛开成见，我们才能更好地交流。
chinese_hsk_7,pao1_kai1,抛开,to throw out,他需要抛开过去的伤痛，才能向前看。
chinese_hsk_7,pao1_kai1,抛开,to throw out,让我们暂时抛开工作，去放松一下。
chinese_hsk_7,pao1_kai1,抛开,to throw out,学习新知识时，要勇于抛开旧的观念。
chinese_hsk_7,pao1_kai1,抛开,to throw out,抛开这些无关紧要的细节，我们来谈谈重点。
chinese_hsk_7,pao1_kai1,抛开,to throw out,为了解决这个问题，你必须抛开个人情感。
chinese_hsk_7,pao1_kai1,抛开,to throw out,比赛中，运动员要抛开压力，全力以赴。
chinese_hsk_7,pao1_kai1,抛开,to throw out,他的话很有道理，我应该抛开自己的怀疑。
chinese_hsk_7,pao1_kai1,抛开,to throw out,妈妈教导孩子要抛开胆怯，勇敢尝试。
chinese_hsk_7,pao1_kai1,抛开,to throw out,既然已经决定了，就不要再抛开犹豫了。
chinese_hsk_7,pao1_qi4,抛弃,to abandon,他伤心地看着他心爱的玩具被父母抛弃。
chinese_hsk_7,pao1_qi4,抛弃,to abandon,很多人选择抛弃旧的习惯，开始新的生活。
chinese_hsk_7,pao1_qi4,抛弃,to abandon,战争迫使许多人抛弃家园，成为难民。
chinese_hsk_7,pao1_qi4,抛弃,to abandon,不要轻易抛弃你的梦想，坚持下去会有希望。
chinese_hsk_7,pao1_qi4,抛弃,to abandon,她决定抛弃这段没有未来的感情。
chinese_hsk_7,pao1_qi4,抛弃,to abandon,球队在落后时，没有一个人选择抛弃比赛。
chinese_hsk_7,pao1_qi4,抛弃,to abandon,船员们不得不抛弃沉船，跳入救生艇。
chinese_hsk_7,pao1_qi4,抛弃,to abandon,科技发展如此之快，很多旧产品很快就被抛弃了。
chinese_hsk_7,pao1_qi4,抛弃,to abandon,他终于鼓起勇气，抛弃了过去的一切，向前看。
chinese_hsk_7,pao1_qi4,抛弃,to abandon,保护环境，我们不能随意抛弃垃圾。
chinese_hsk_7,pao3_che1,跑车,racing bicycle; racing car; sports car,他从小就梦想拥有一辆拉风的跑车。
chinese_hsk_7,pao3_che1,跑车,racing bicycle; racing car; sports car,这辆红色的跑车看起来非常酷。
chinese_hsk_7,pao3_che1,跑车,racing bicycle; racing car; sports car,跑车比普通汽车速度快很多。
chinese_hsk_7,pao3_che1,跑车,racing bicycle; racing car; sports car,他正努力工作，希望早日买上一辆属于自己的跑车。
chinese_hsk_7,pao3_che1,跑车,racing bicycle; racing car; sports car,赛道上，几辆跑车在激烈地竞争。
chinese_hsk_7,pao3_che1,跑车,racing bicycle; racing car; sports car,很多年轻人喜欢在周末开跑车兜风。
chinese_hsk_7,pao3_che1,跑车,racing bicycle; racing car; sports car,这辆限量版跑车价格不菲。
chinese_hsk_7,pao3_che1,跑车,racing bicycle; racing car; sports car,他在汽车杂志上看到了这辆新款跑车。
chinese_hsk_7,pao3_che1,跑车,racing bicycle; racing car; sports car,跑车的设计通常更注重空气动力学。
chinese_hsk_7,pao3_che1,跑车,racing bicycle; racing car; sports car,看到那辆跑车飞驰而过，我感到非常羡慕。
chinese_hsk_7,pao3_dao4,跑道,athletic track,运动员们正在跑道上训练。
chinese_hsk_7,pao3_dao4,跑道,athletic track,孩子们喜欢在操场跑道上奔跑。
chinese_hsk_7,pao3_dao4,跑道,athletic track,飞机准备好在跑道上起飞。
chinese_hsk_7,pao3_dao4,跑道,athletic track,马拉松比赛的终点就在跑道尽头。
chinese_hsk_7,pao3_dao4,跑道,athletic track,他在跑道上摔倒了，但还是站起来继续跑。
chinese_hsk_7,pao3_dao4,跑道,athletic track,这条跑道很长，足够进行各种训练。
chinese_hsk_7,pao3_dao4,跑道,athletic track,赛车在跑道上飞驰，速度惊人。
chinese_hsk_7,pao3_dao4,跑道,athletic track,跑道旁边种植了绿色的草坪。
chinese_hsk_7,pao3_dao4,跑道,athletic track,我们需要绕着跑道跑几圈来热身。
chinese_hsk_7,pao3_dao4,跑道,athletic track,跑道的设计是为了方便运动员们比赛。
chinese_hsk_7,pao3_long2_tao4,跑龙套,to play a small role,他刚开始演戏，只能跑龙套。
chinese_hsk_7,pao3_long2_tao4,跑龙套,to play a small role,我不介意跑龙套，只要能学到东西。
chinese_hsk_7,pao3_long2_tao4,跑龙套,to play a small role,很多大明星年轻时都跑过龙套。
chinese_hsk_7,pao3_long2_tao4,跑龙套,to play a small role,这部电影里有很多跑龙套的演员。
chinese_hsk_7,pao3_long2_tao4,跑龙套,to play a small role,她跑龙套的时候，非常努力地背台词。
chinese_hsk_7,pao3_long2_tao4,跑龙套,to play a small role,跑龙套虽然辛苦，但也是进入演艺圈的第一步。
chinese_hsk_7,pao3_long2_tao4,跑龙套,to play a small role,他梦想成为一名伟大的演员，即使现在只能跑龙套。
chinese_hsk_7,pao3_long2_tao4,跑龙套,to play a small role,别看他只是跑龙套，他观察得很仔细。
chinese_hsk_7,pao3_long2_tao4,跑龙套,to play a small role,这个角色虽然只是跑龙套，但很重要。
chinese_hsk_7,pao3_long2_tao4,跑龙套,to play a small role,我以前在剧组跑龙套，认识了不少人。
chinese_hsk_7,pao4_mo4,泡沫,foam,洗澡的时候，浴缸里充满了白色的泡沫。
chinese_hsk_7,pao4_mo4,泡沫,foam,他吹了一个巨大的肥皂泡泡，它在空中飘荡。
chinese_hsk_7,pao4_mo4,泡沫,foam,啤酒杯里的泡沫很快就消失了。
chinese_hsk_7,pao4_mo4,泡沫,foam,这家公司的股票价格只是一个巨大的经济泡沫。
chinese_hsk_7,pao4_mo4,泡沫,foam,她用海绵擦去桌子上的泡沫。
chinese_hsk_7,pao4_mo4,泡沫,foam,科学家正在研究如何减少工业废水中的泡沫。
chinese_hsk_7,pao4_mo4,泡沫,foam,咖啡师在拿铁咖啡上做出了美丽的泡沫艺术。
chinese_hsk_7,pao4_mo4,泡沫,foam,孩子玩水时，溅起了很多泡沫。
chinese_hsk_7,pao4_mo4,泡沫,foam,市场上有很多虚假的投资泡沫。
chinese_hsk_7,pao4_mo4,泡沫,foam,别担心，这只是暂时的市场泡沫。
chinese_hsk_7,pei1_tai1,胚胎,embryo,科学家正在研究冷冻保存的胚胎。
